dummy_celebrities,dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_francepolitics,dummy_jeanlucmlenchon,dummy_ligue1,dummy_nikosaliagas,dummy_politicalfigures,dummy_politics,dummy_soccer,dummy_sports,dummy_sportsfitnessbusiness,dummy_staderennaisfc,dummy_tvhosts,dummy_tvstars,hashtags_count,impression_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_period,tweet_sentiment,tweet_text,followers_count
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,5743,0,0,259,4,11,0.0,Des dizaines de milliers de #dauphins et d’autres d’espèces meurent chaque année du fait des méthodes de #pêche. La France n’agit pas malgré les demandes de l’Europe. Cela doit changer. Protégeons les #océans et la biodiversité marine. https://t.co/N9WJGGhIly,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,119873,1,0,61,1,5,0.0,Voilà ! Merci Urbs dans ⁦@sudouest⁩ ! https://t.co/ofdh7oXDRI,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,12,0.0,"RT @EcologistesAN: ☢️ ""Vous sabotez notre objectif de réduction du nucléaire pour mieux le relancer. Pire, vous comptez mettre à terre notr…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25906,2,0,229,3,9,0.0,"Dans @lemondefr du jour. Pendant que @EmmanuelMacron fantasme un nucléaire en faillite industrielle et financière, notre pays accumule les retards sur les renouvelables pourtant deux à trois moins chères ! https://t.co/HugnfYjdQi",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,138,0,6,0.0,RT @marinetondelier: ☢️Le gouvernement veut démanteler l' Institut de Radioprotection et de Sûreté #Nucléaire (@IRSNFrance) à la va vite.…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,6,0.0,"RT @BFMTV: Mélanie Vogel (@Melanie_Vogel_), sénatrice EELV: ""Emmanuel Macron n'a pas été élu pour mettre en place la réforme des retraites,…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7612,0,0,293,1,9,0.0,"Les écologistes mobilisés au Sénat, à l’Assemblée et dans la rue.
47-1, 44-3, 47-3… À force de présider et de gouverner contre les Français, on finit par brutaliser, cadenasser et jeter en pâture la démocratie à ceux qui la combattent, en premier lieu l’extrême-droite. https://t.co/0kliXF811K",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,7,0.0,RT @Pauline_Boyer_: [Investigation] @greenpeacefr publie aujourd’hui une investigation inédite qui met en lumière l’ampleur de la dépendanc…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2402,0,0,284,1,6,0.4926,"Agriculture, énergie, transport, urbanisme : ce qui n’est pas rationnel c’est d’être dans le déni des problèmes que posent le système actuel !
Être responsable c’est être en même temps radical et rationnel, être responsable c’est mener des changements de fond. https://t.co/z4GwWUypi3",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5185,0,0,304,1,6,0.0,"Le nucléaire est maintenant bien plus cher que les énergies renouvelables mais aussi bien trop long à déployer. Ça n’a aucun sens et on n’a pas le temps.
Nous devons avoir divisé par deux nos émissions de Co2 en 2030 alors qu’il faut au moins 15 ans pour construire une centrale ! https://t.co/2qZl0WweQv",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8382,0,0,278,1,6,0.5574,"Substituer le GNL au gaz russe n’est pas une solution durable,  nous devons sortir des énergies fossiles pour préserver le climat.
Le nucléaire n’est absolument pas la solution. Chaque euro investi dans le nucléaire c’est un euro de perdu pour le climat. https://t.co/Dsw9wppS6B",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,12201,2,0,298,1,6,0.0,"À l’@AcademieClimat avec @libe
Le gouvernement ne fait rien pour sortir de l’ébriété énergétique, ce qu’il propose c’est de continuer comme avant, sans prendre en compte la science. Nous devons changer structurellement mais le gouvernement se contente d’agiter des chimères. https://t.co/rclgpyOKLF",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,6,0.0,"RT @marinetondelier: Nous demandons une Convention citoyenne sur le nucléaire 👇

Si vous tirez au sort 150 personnes, qu'elles travaillent…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,6,0.0,"RT @ecologistesenat: ✊#ReformeDesRetraites

« Vous avez dévitalisé la fonction parlementaire, 

vous espériez que nous laissions la retrait…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,18591,1,1,273,0,3,0.0,"Pendant que les atrocités continuent à Bakhmount et dans le reste de l’Ukraine, l’industrie nucléaire française, encouragée par le gouvernement, poursuit son business avec Rosatom, le géant nucléaire russe crée par Poutine ! Honte ! ⁦@greenpeacefr⁩  https://t.co/1vmBHEiFqP",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7597,0,1,265,0,13,0.0,"47-1, 44-3, 47-3… A force de présider et de gouverner contre les Français, on finit par brutaliser, cadenasser et jeter en pâture la démocratie à ceux qui la combattent, en premier lieu l’extrême-droite ! Toutes et tous dans la rue demain !  https://t.co/bFYaYrTZ4G",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,10,0.0,RT @NdieEcologie: 📢 Lettre ouverte aux élu.e.s normand.e.s contre le démantèlement de l'Institut de Radioprotection et de Sûreté Nucléaire…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7665,0,1,48,0,10,0.0,Jamais deux sans trois ! https://t.co/ER0pFuKogL,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3426,0,1,269,0,8,-0.5707,"La suppression de l’IRSN nous met en danger. Elle participe d’une logique de soumission de l’Etat et de l’intérêt général aux intérêts économiques, et d’auto régulation des risques (santé, social, env…) par les entreprises elles-mêmes. La cata!  https://t.co/itLzk7tEpW",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,4983,0,1,296,0,9,0.0,"#8mars D’Afghanistan à la Chine, des Etats-Unis à l’Europe, partout les femmes sont discriminées, violentées et tuées.
Le slogan de la révolution iranienne #FemmeVieLiberté symbolise cette journée.
Les écologistes agissent pour une Europe et un monde féministes ! #Egalité https://t.co/y64iAbOfBD",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1817,1,1,181,0,6,0.0,"Lettre des élu-es écologistes à @EmmanuelMacron après la mobilisation massive d’hier et le très large rejet par la société du projet de #ReformeDesRetraites 
https://t.co/6wbfhJ8G1a",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,121270,0,1,262,0,3,-0.7568,"Fissure très grave à Penly. Pas une journée sans une information inquiétante sur la sûreté et la sécurité des réacteurs, les impasses industrielles et le fiasco budgétaire des EPR ! Il est temps de sortir du déni sur l’impasse nucléaire ! https://t.co/K4XPnpUUJt",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,140,0,12,0.0,"RT @brunobernard_fr: ❌ #Thread - Je ne peux pas laisser le Ministre @ChristopheBechu désinformer sur les ZFE et la Métropole de Lyon.

1⃣ P…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,8347,0,0,228,4,11,0.0,"Face à une société toujours aussi massivement mobilisée contre son projet de réforme des retraites, la responsabilité du Président est de cesser de fracturer notre pays. Qu’il retire ce texte. #manif7mars https://t.co/x61nzEBdyf",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,11,0.0,"RT @EELV_Paris: 🎒🏫EELV Paris s'engage avec l'intersyndicale enseignante et les parents d'élèves contre la casse de l'éducation publique.
La…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,4563,0,1,149,0,8,0.0,L’horreur de la haine des femmes et de l’émancipation continue en Iran #FemmeVieLiberte #StopExecutionsInIran #IranRevoIution https://t.co/jJZ175WSeL,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,10,0.0,RT @PaulNeau: @CaronAymericoff Ma contribution au débat : le récent développement considérable des énergies renouvelables en Allemagne s’es…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,14555,0,1,177,0,9,0.0,"Je ne sais pas ce qui est le pire : les mensonges de Lavrov ou les rires de la salle, comme au spectacle ? Et pendant ce temps là l’horreur à Bakhmount … https://t.co/I1BxDo2i5w",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,8,0.0,"RT @marinetondelier: Rencontre avec @PoiscailleFR qui prône une autre approche de la pêche en France 

Une relation directe entre les pêche…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,139,0,8,0.0,"RT @ecologistesenat: 🟢#SIA2023 : les sénateur•trices en déplacement avec les élu•es écologistes défendent un modèle agricole rémunérateur,…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,140,0,5,0.0,"RT @ecologistesenat: 🚨☢️Tribune @lemondefr 

Dissolution de l’#IRSN,  débat public et parlementaire contournés…qu’on soit pour ou contre le…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,5,0.0,"RT @laernoes: Calendrier précipité, débat public bafoué, études ignorées, hiérarchie des normes inversée, institution de #sûreté démantelée…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,17016,1,1,105,0,3,0.0,Sérieusement !!! Un médecin pour mettre à l’arrêt @olivierveran en plein délire ! https://t.co/4WHyDhz3fy,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,7,0.0,"RT @brunobernard_fr: 🔵 #Thread - Le retour de la pluie se profile, mais la sécheresse a fait ses premiers dégâts et laisse craindre le pire…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,12,0.0,RT @ecologistesenat: ☢️ Dissolution de l’#IRSN : les sénateurs•trices mobilisés aux côtés des syndicats pour défendre une expertise indépen…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3180,1,1,268,0,11,-0.2695,Tout changer … mais soutenir Ali Bongo 6 mois avant les élections quand on connaît l’ampleur des fraudes électorales passées ! Ne manque à l’agenda du Président qu’une visite en Ouganda pour soutenir le projet climaticide de ⁦@TotalEnergies⁩ !  https://t.co/PIxW6eFJRl,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4532,1,1,159,1,10,0.0,Tribune à lire dans @libe aujourd’hui : l’#Ukraine mérite plus que la diplomatie instagrammée d’Emmanuel Macron https://t.co/EfqOn85dKj https://t.co/YwzbGcVSio,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,6,0.0,"RT @anneclaire_boux: « Une transition vers l’élevage sans cage doit être une priorité pour la France ! » 

Je soutiens sans réserve cette d…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,6108,0,1,187,0,3,0.0,"L’urbanisme dont Paris a besoin ce ne sont pas de nouveaux bureaux vides et des logements au milieu d’îlots de chaleur.
À dérouler sur la #PorteDeMontreuil #PLU
👇🏼 https://t.co/Vhx6RXNbtU",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,17,0.0,"RT @CheckNewsfr: En opposant une ""carrière complète"" à une ""carrière à mi-temps"" (alors que ça n'a rien d'incompatible), E.Macron montre qu…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,17,0.0,"RT @derniere_renov: NOTRE RÉPONSE À E. MACRON

Cette invitation est une opportunité pour celles et ceux qui veulent savoir de quel côté de…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,6326,0,1,237,0,14,0.7424,"Vous pensez vous aussi qu’il faut un grand mouvement écologiste en France ? 

👉 150 jours pour construire un grand mouvement de l'écologie
#VenezCommeVousÊtes et faites entendre vos idées sur https://t.co/6iaHG5rcah

Je compte sur vous !",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,14,0.0,"RT @cavousf5: @MattBelliard ""Il y a des crimes de guerre, il y a des crimes contre l'humanité, il y a même certains éléments qui peuvent dé…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,0.0,"RT @cavousf5: ""Quand l'agriculture c'est 50% de notre consommation d'eau, 80% l'été... il faut changer notre modèle agricole ! Ce gouvernem…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,0.0,"RT @cavousf5: ""Les paysans sont les travailleurs de la nature, on ne fera pas sans eux ! Ils savent parfaitement qu'ils doivent changer, ma…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2568,0,0,247,1,13,0.0,"#Ukraine L’Europe est du bon côté de l’histoire mais ne fait pas assez, pas assez vite. Il faut que l’Ukraine repousse la Russie, il faut que l’Ukraine gagne et nous devons leur donner tous les moyens nécessaires pour cela. https://t.co/3BsY6fTco2",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3066,0,0,160,1,13,0.0,"Mais au-delà du montant de la consultation, il existe un énorme et légitime besoin de reconnaissance du formidable travail des médecins. https://t.co/Hw0v6WgTEN",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2592,0,0,270,1,13,0.4767,"Des millions de françaises et de français n’ont pas accès aux soins, ce système est financé par de l’argent public : je suis favorable à une contrainte sur l’installation des médecins pour une certaine durée dans les endroits où c’est nécessaire. https://t.co/oAV0i07HnE",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,13,0.0,"RT @cavousf5: ""Là où les militants de ""Dernière rénovation"" ont parfaitement raison, c'est que le gouvernement et Emmanuel Macron depuis de…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,13,-0.2003,"RT @maximilienbro: @yjadot Tout à fait d’accord, la rénovation thermique est une priorité et doit être mieux coordonner !
Il convient de tr…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3057,0,0,169,1,13,0.3612,"Il faut utiliser les milliards de la PAC pour aider les exploitations agricoles à changer, pas pour encourager les plus gros à la fuite en avant. https://t.co/LxrmV3gvnV",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2926,0,0,304,1,13,-0.5255,"L’irrigation concerne seulement 6% de l’agriculture.
On peut cultiver sans irriguer ! Lorsque le ministre soutient les bassines il montre qu’il ne comprend pas du tout que la situation que nous vivons n’est pas exceptionnelle. C’est très grave et cela mène les paysans dans le mur https://t.co/s80U5KwaM3",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,3075,0,0,262,1,13,0.5106,"En été, l’agriculture représente 80% de la consommation d’eau car la politisue du Gouvernement encourage les cultures qui nécessitent de l’irrigation.  Il faut changer notre modèle agricole et avoir un meilleur usage des eaux usées #reuse https://t.co/6AAUEC8pjb",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2197,1,0,298,1,13,0.0,"#RenovationThermique Les militants de @derniere_renov sont extrêmement raisonnables dans leur demande !
Le Gouvernement dit qu’il agit mais la Cour des comptes elle-même dit que l’argent est mal orienté par l’État. Et les entreprises du bâtiment manquent trop de visibilité. https://t.co/g8UUMl3puu",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,24519,0,0,254,1,13,0.0,Ce n’est pas UNE mesure qui va sauver la viabilité humaine de la planète mais un ensemble d’actions coordonnées. La rénovation thermique globale des logements en fait partie. Mais trop souvent ces rénovations sont trop partielles. https://t.co/l2GKr3HZO3,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,4036,3,0,135,1,9,0.0,Rendez-vous à 19h sur @France5tv avec @BabethLemoine et son équipe de @cavousf5 #climat #eau #ukraine #retraite https://t.co/Kc7uoI1qEN,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,5081,1,0,301,1,6,-0.128,"Le régime des Mollahs tue.
Comme d’autres parlementaires, je parraine l’un des prisonniers condamné à mort par le régime. #FarhadTahazadeh veut tout simplement vivre dans un pays libre, comme son peuple qui se soulève #IranRevoIution #FrenchMP4Iran #FemmeVieLiberte
 @franceonu https://t.co/lygGNavZSJ",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,140,0,5,0.0,"RT @ecologistesenat: ☢️Fusion de l’#IRSN avec l’Autorité de sûreté nucléaire (#ASN) : sans aucune expertise, le gouvernement annonce la dis…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,12815,0,1,224,4,9,0.0,Donnons les moyens au si courageux peuple ukrainien pour repousser l’agression Russe. Honte aux sociétés françaises qui continuent de faire des affaires avec #Poutine. #ukraine https://t.co/EfqOn85dKj https://t.co/ytrBV4eVK0,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,9,0.0,RT @UkraineStand: 24 février 2023. Paris. Place de la République. Nous ne lâcherons jamais la résistance ukrainienne. L’#Ukraine vaincra. #…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,4741,1,1,289,4,13,0.0,"Je me suis exprimé ce soir au rassemblement de #StandForUkraine pour y confirmer mon soutien à la résistance ukrainienne et affirmer de nouveau l’urgence à leur donner les moyens de vaincre.
Rendez-vous demain à 14h à la marche @union_ukr_fr
https://t.co/8ozPkpvJiK https://t.co/lCLrNUy0SG",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,13,0.0,"RT @libe: La politique internationale d'Emmanuel Macron manque de cohérence et d’efficacité, estime le député européen @yjadot. Il faut dés…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10912,1,1,120,0,11,0.0,L’Ukraine mérite plus que la diplomatie instagrammée d’Emmanuel Macron. Ma tribune dans ⁦@libe⁩  https://t.co/EfqOn85dKj,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,15017,0,1,278,0,7,0.3595,"Megabassines. Alors que le gouvernement refuse toujours d’engager l’adaptation de notre modèle agricole au dérèglement climatique et aux pénuries d’eau, qu’il mobilise des moyens effarants pour surveiller les militants écologistes, la justice travaille ! https://t.co/Fa0cuPTy8j",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,134229,0,1,31,0,12,0.0,Clair ! https://t.co/sO1k7R6XKj,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,13050,0,1,290,0,3,-0.2695,Tout était malheureusement prévu et annoncé par le directeur financier d’EDF T. Piquemal qui avait démissionné avec fracas : l’explosion des coûts supportée par EDF seul -et donc par nos impôts ! Un deal perdant perdant bâti alors par le ministre Macron ! #fiascoEPR https://t.co/1iIqUneKAa,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,7252,0,1,230,0,13,0.0,Le régime des Mollahs ne m’empêchera pas de défendre le peuple iranien et l’inscription des gardiens de la révolution sur la liste européenne des entités terroristes ! #IRGCterorrists #iran #FemmeVieLiberté https://t.co/1SeTTXX41i,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,9,-0.3182,RT @CSE_Mutualite: Communiqué @CSE_Mutualite | C'est sans doute pour leur éviter accidents du travail et maladies professionnelles qu'@eche…,112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19438,0,1,249,0,9,0.5696,"La 6ème République pour les écologistes, c’est plus de parlementarisme, c’est plus de démocratie sociale et le renforcement des corps intermédiaires, dont les syndicats ! C’est ensemble, dans le respect, que nous gagnerons !  https://t.co/e0EMkjNbWU",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33221,0,1,276,0,9,0.0,Seules les énergies renouvelables voient leur coût baisser depuis 20 ans et leur efficacité croître ! Elles représentent plus des 3/4 des nouvelles capacités de production électrique installées! Les EPR ne sont pas un projet responsable pour la France. https://t.co/OjACVApwUu,112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,140,0,14,0.0,RT @_EvaSas: Notre tribune avec @Francois_Ruffin «Notre économie à deux vitesses produit un salariat à deux vitesses». Les dispositifs de p…,112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,140,0,9,0.0,"RT @MaisonCommune_: @AchilleMbembe1 ""Pour sortir du tableau qui nous domine, il faut dessiner une proposition alternative qui ne se base pl…",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,140,0,9,0.0,"RT @Csagaspe: ""Nous sommes au moment de notre courte histoire de la vie humaine sur terre où la possibilité d'une terre radicalement ouvert…",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,140,0,9,0.0,"RT @_EvaSas: 64 ans, c'est le moment où la santé des salariés décline. 
L'espérance de vie en bonne santé, c'est 
👉65,9 ans pour les ♀️
👉64…",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,140,0,9,0.0,RT @MaisonCommune_: Salle pleine pour venir écouter @AchilleMbembe1 pour ce °4 de notre club avec en intro @yjadot. Face au productivisme e…,112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26687,0,1,301,0,5,0.5255,"Et pendant ce temps là des éditorialistes fainéants et le lobby nucléaire nous expliquent que la baisse continue du nucléaire dans le monde, les 60 mds € de dettes d’EDF, les 17 milliards de surcoût de Flamanville, les pannes à répétition… c’est le grand complot vert mondial ! https://t.co/qYGXl0S9GZ",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12075,1,0,279,0,2,0.0,Retraites : écologistes @EcologistesAN socialistes et communistes ont retiré leurs amendements pour que l’article 7 soit débattu et voté. C’est la demande des citoyen-ne-s mobilisé-e-s et des syndicats. C’est l’honneur du parlementarisme ! L’obstruction auj abîme la démocratie !,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,9846,0,0,242,4,12,0.5267,"À l’injustice et la brutalité de la réforme, s’ajoutent l’improvisation et l’incompétence du gouvernement, ainsi que l’orgueil du Président.
Rien ne va.
Les Français ont besoin de justice, de protection et d’apaisement https://t.co/qwmnmO7dm6",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,6362,0,0,202,4,10,0.0,Nouvelle mobilisation massive malgré la période de congés. Le Président et le gouvernent doivent entendre le peuple et cesser de gouverner contre lui. #manif16février #strasbourg https://t.co/IKMg345FmE,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,9,0.6696,"RT @KarimaDelli: Le Parlement européen veut plus de vélos 💙🚲 !
Fierté d'avoir fait voter une Stratégie européenne du vélo qui va doubler le…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,8,0.0,"RT @_EvaSas: ❌ J'ai été élue pour améliorer la qualité de vie des français, pas pour leur prendre 2 années de vie à la retraite. 

Cette ré…",112259
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,140,0,8,0.0,"RT @ecologistesenat: ❌#ReformeDesRetraites : on ne lâchera rien ! 

Les sénatrices et sénateurs dans la rue, partout en France, encore et j…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3612,0,1,186,1,11,0.0,Vouloir répondre au Buy American Act sans se donner les moyens de privilégier les entreprises européennes serait oublier un levier majeur. https://t.co/FNx63xg7wh https://t.co/SzeRc994fC,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,139,0,11,0.0,"RT @ecologistesenat: ☢️ Nucléaire : « à quand la fin du fait du prince » ? @DanielBreuille1 

Contournement du débat public, démantèlement…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,11,0.0,"RT @ecologistesenat: 🟢#Egalim3 : des mesurettes du gouvernement se succèdent trois lois, en réaction à l’urgence des agriculteurs en détres…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5687,1,0,199,1,8,0.0,"Un échange avec Achille Mbembe pour penser la communauté terrestre ?
Ce sera samedi après-midi à Paris avec @MaisonCommune_ .
👉 Inscription auprès de contact@maisoncommune.org https://t.co/R7Ow9K5o5w",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,15445,0,0,183,1,5,0.0,"Avec 45 autres parlementaires, je dépose un amendement pour que les marchés publics deviennent un outil de la politique industrielle européenne #BuyEuropeanAct https://t.co/y8BuMreRkA",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,12,0.0,"RT @Gemenne: En matière de sûreté nucléaire, il me semble crucial que l’expertise soit dissociée de la décision, pour garantir l’indépendan…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,139,0,12,0.0,RT @MounirSatouri: Avec @DanielleDambach - maire de Schiltigheim - et des employés de la brasserie de l'espérance pour protester contre sa…,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3335,1,1,242,0,12,0.0,"Ce que le @PEStrasbourg vient de décider sur la fin des moteurs thermiques pour les voitures en 2035 doit aussi être fait pour les camions en 2040. Pourtant, la droite européenne pèse pour faire baisser cette ambition.
https://t.co/2PbLSQmslf",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,10,0.0,"RT @Gemenne: Penser la communauté terrestre avec @AchilleMbembe1 : une rencontre ouverte à tous, à la recherche d’un projet cosmopolitique,…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,10,-0.1531,"RT @laernoes: En faisant sauter un par un les garde-fous institutionnels et démocratiques, le gouvernement expose toujours plus la société…",112259
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,1,7,0.0,"RT @KarimaDelli: Explication de vote ⬇️⬇️
https://t.co/g4uVMRagp1",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,7,0.6988,"RT @KarimaDelli: Victoire pour le climat 💚!
C’est historique! L’industrie automobile doit sortir des énergies fossiles.
Le Parlement europé…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,12814,0,1,149,1,7,0.0,Les génocidaires du peuple #ouïghour ne doivent pas être rencontrés par les institutions européennes. https://t.co/Nh6DQVOkGa https://t.co/OZgUJu3JLg,112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,140,0,7,0.0,"RT @MounirSatouri: Seuls 2 pays de l'Union européenne 🇪🇺 ont un revenu minimum - équivalent d'un RSA - au dessus du seuil de pauvreté !

La…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,140,0,5,0.4404,"RT @ecologistesenat: Pourquoi les entreprises du #CAC40 réalisent des profits records ? L’inflation augmente leurs marges, l’inflation diss…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,4,0.0,"RT @euroecolos: ""Depuis 2017, Macron dit vouloir ""Buy European Act"", mais la France ne fait rien pour aller dans ce sens. Nous voulons que…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,4,0.0,"RT @euroecolos: ""La résolution du Parlement en réponse à la loi américaine de réduction de l'inflation est en cours et ce n'est pas facile…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,140,0,4,0.0,"RT @euroecolos: Sur la politique industrielle, @yjadot regrette qu'il n'y ait pas de politique industrielle européenne commune. 
""L'enjeu p…",112259
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,139,0,4,0.0,"RT @euroecolos: ""C'est pour cela que le Parlement a voté pour l’envoi d’avions. Bien sûr, comme dans tous les groupes, il y a un débat sur…",112259
